"bsn","isbn","bsn-normalized","isbnnormalized"
3331328,3905057158,3331328,"0003905057158"
3331343,3805304129,3331343,"0003805304129"
3331343,9783805304122,3331343,"9783805304122"
3332085,"347351036X",3332085,"347351036X"
3332140,226623092,3332140,"0000226623092"
3332140,9780226623092,3332140,"9780226623092"
3332397,7501015996,3332397,"0007501015996"
3332397,9787501015993,3332397,"9787501015993"
3332621,3837093069,3332621,"0003837093069"
3332621,9783837093063,3332621,"9783837093063"
3332630,7501019843,3332630,"0007501019843"
3332630,9787501019847,3332630,"9787501019847"
3332636,7030086198,3332636,"0007030086198"
3332636,9787030086198,3332636,"9787030086198"
3332639,3895005320,3332639,"0003895005320"
3332639,9783895005329,3332639,"9783895005329"
3332661,70302505911,3332661,"0070302505911"
3332661,97870302505991,3332661,"97870302505991"
3332757,7030140109,3332757,"0007030140109"
3332757,97870301401041,3332757,"97870301401041"
3332757,97870301716722,3332757,"97870301716722"
3332757,97870302539583,3332757,"97870302539583"
3332757,97870303300174,3332757,"97870303300174"
3332757,97870303883155,3332757,"97870303883155"
3332762,1407303848,3332762,"0001407303848"
3332762,9781407303840,3332762,"9781407303840"
3332785,97875010174092,3332785,"97875010174092"
3332908,9788882655471,3332908,"9788882655471"
3332919,7501028168,3332919,"0007501028168"
3332919,9787501028160,3332919,"9787501028160"
3333500,9521013346,3333500,"0009521013346"
3333500,9789521013348,3333500,"9789521013348"
3333597,3905057085,3333597,"0003905057085"
3333597,9783905057089,3333597,"9783905057089"
3333807,3533021262,3333807,"0003533021262"
3334031,3466253284,3334031,"0003466253284"
3334031,9783466253289,3334031,"9783466253289"
3334229,2826305875,3334229,"0002826305875"
3334229,9782826305873,3334229,"9782826305873"
3334432,3170018825,3334432,"0003170018825"
3334432,9783170018822,3334432,"9783170018822"
3334438,3833440813,3334438,"0003833440813"
3334438,9783833440816,3334438,"9783833440816"
3334510,38334843301,3334510,"0038334843301"
3334510,38334843492,3334510,"0038334843492"
3334510,97838334843391,3334510,"97838334843391"
3334510,97838334843462,3334510,"97838334843462"
3334553,3833442255,3334553,"0003833442255"
3334553,9783833442254,3334553,"9783833442254"
3334860,1934309265,3334860,"0001934309265"
3334860,9781934309261,3334860,"9781934309261"
3334891,9521013338,3334891,"0009521013338"
3334891,9789521013331,3334891,"9789521013331"
3335044,8390379619,3335044,"0008390379619"
3335044,9788390379616,3335044,"9788390379616"
3335985,3805305281,3335985,"0003805305281"
3335985,9783805305280,3335985,"9783805305280"
3336086,"379130383X",3336086,"379130383X"
3336086,9783791303833,3336086,"9783791303833"
3337223,3831145628,3337223,"0003831145628"
3337223,9783831145621,3337223,"9783831145621"
3337396,40935800574,3337396,"0040935800574"
3337396,97840935800524,3337396,"97840935800524"
3337607,75010222241,3337607,"0075010222241"
3337607,97875010222291,3337607,"97875010222291"
3337607,978750102553412,3337607,"978750102553412"
3337607,978750102562613,3337607,"978750102562613"
3337607,978750102563314,3337607,"978750102563314"
3337607,978750102564015,3337607,"978750102564015"
3337607,97875010270883,3337607,"97875010270883"
3337607,97875010271872,3337607,"97875010271872"
3337607,97875010280095,3337607,"97875010280095"
3337607,97875010280164,3337607,"97875010280164"
3339011,691127085,3339011,"0000691127085"
3339011,9780691127088,3339011,"9780691127088"
3339615,3700165463,3339615,"0003700165463"
3339615,9783700165460,3339615,"9783700165460"
3339619,3700136633,3339619,"0003700136633"
3339619,9783700136637,3339619,"9783700136637"
3339621,3700165854,3339621,"0003700165854"
3339621,9783700165859,3339621,"9783700165859"
3339668,3700132786,3339668,"0003700132786"
3339668,9783700132783,3339668,"9783700132783"
3339669,3700165048,3339669,"0003700165048"
3339669,9783700165040,3339669,"9783700165040"
3340044,521261805,3340044,"0000521261805"
3340044,521386594,3340044,"0000521386594"
3340044,9780521261807,3340044,"9780521261807"
3340044,9780521386593,3340044,"9780521386593"
3340156,334002850,3340156,"0000334002850"
3340156,9780334002857,3340156,"9780334002857"
3340222,905205111,3340222,"0000905205111"
3340222,9780905205113,3340222,"9780905205113"
3340345,713452757,3340345,"0000713452757"
3340345,713452765,3340345,"0000713452765"
3340345,9780713452754,3340345,"9780713452754"
3340367,801409314,3340367,"0000801409314"
3340367,9780801409318,3340367,"9780801409318"
3340408,571154468,3340408,"0000571154468"
3340439,415008050,3340439,"0000415008050"
3340439,9780415008051,3340439,"9780415008051"
3340544,8772884959,3340544,"0008772884959"
3340544,9788772884950,3340544,"9788772884950"
3340594,8487165265,3340594,"0008487165265"
3340594,9788487165269,3340594,"9788487165269"
3340725,8887829217,3340725,"0008887829217"
3340725,9788887829211,3340725,"9788887829211"
3340729,8885914314,3340729,"0008885914314"
3340729,9788885914315,3340729,"9788885914315"
3340762,715622463,3340762,"0000715622463"
3340762,9780715622469,3340762,"9780715622469"
3340773,198148178,3340773,"0000198148178"
3340773,9780198148173,3340773,"9780198148173"
3340781,3534044932,3340781,"0003534044932"
3340781,9783534044931,3340781,"9783534044931"
3340908,2728303312,3340908,"0002728303312"
3340908,9782728303311,3340908,"9782728303311"
3340928,281026998,3340928,"0000281026998"
3340928,9780281026999,3340928,"9780281026999"
3341057,"071561682X",3341057,"071561682X"
3341057,9780715616826,3341057,"9780715616826"
3341133,3774913420,3341133,"0003774913420"
3341133,3774913439,3341133,"0003774913439"
3341133,9783774913424,3341133,"9783774913424"
3341133,9783774913431,3341133,"9783774913431"
3341151,2275013393,3341151,"0002275013393"
3341151,9782275013398,3341151,"9782275013398"
3341190,8879895176,3341190,"0008879895176"
3341190,9788879895170,3341190,"9788879895170"
3341196,2858220972,3341196,"0002858220972"
3341196,2876820668,3341196,"0002876820668"
3341196,9782858220977,3341196,"9782858220977"
3341196,9782876820661,3341196,"9782876820661"
3341210,713446056,3341210,"0000713446056"
3341210,9780713446050,3341210,"9780713446050"
3341237,8824311725,3341237,"0008824311725"
3341237,9788824311724,3341237,"9788824311724"
3341258,860783804,3341258,"0000860783804"
3341258,9780860783800,3341258,"9780860783800"
3341331,8474911079,3341331,"0008474911079"
3341331,9788474911077,3341331,"9788474911077"
3341343,232513147,3341343,"0000232513147"
3341343,9780232513141,3341343,"9780232513141"
3341360,349116466,3341360,"0000349116466"
3341360,9780349116464,3341360,"9780349116464"
3341368,3515092838,3341368,"0003515092838"
3341368,9783515092838,3341368,"9783515092838"
3341447,"070111889X",3341447,"070111889X"
3341447,701119063,3341447,"0000701119063"
3341447,9780701118891,3341447,"9780701118891"
3341447,9780701119065,3341447,"9780701119065"
3341450,2221045874,3341450,"0002221045874"
3341450,9782221045879,3341450,"9782221045879"
3341582,8838310580,3341582,"0008838310580"
3341582,9788838310584,3341582,"9788838310584"
3341586,6862500,3341586,"0000006862500"
3341586,9780006862505,3341586,"9780006862505"
3341603,5872450079,3341603,"0005872450079"
3341603,9785872450078,3341603,"9785872450078"
3341654,"587247032X",3341654,"587247032X"
3341692,8773043206,3341692,"0008773043206"
3341692,9788773043202,3341692,"9788773043202"
3341712,333270517,3341712,"0000333270517"
3341712,333270525,3341712,"0000333270525"
3341712,9780333270516,3341712,"9780333270516"
3341712,9780333270523,3341712,"9780333270523"
3341782,5010018233,3341782,"0005010018233"
3341782,9785010018238,3341782,"9785010018238"
3342177,9051571062,3342177,"0009051571062"
3342308,860544990,3342308,"0000860544990"
3342308,9780860544999,3342308,"9780860544999"
3342321,860546942,3342321,"0000860546942"
3342321,9780860546948,3342321,"9780860546948"
3342333,860540847,3342333,"0000860540847"
3342333,9780860540847,3342333,"9780860540847"
3342338,8789632001,3342338,"0008789632001"
3342699,521119901,3342699,"0000521119901"
3342699,521135885,3342699,"0000521135885"
3342699,9780521119900,3342699,"9780521119900"
3342699,9780521135887,3342699,"9780521135887"
3343005,862922437,3343005,"0000862922437"
3343005,862922755,3343005,"0000862922755"
3343005,9780862922436,3343005,"9780862922436"
3343005,9780862922757,3343005,"9780862922757"
3343024,860541657,3343024,"0000860541657"
3343024,9780860541653,3343024,"9780860541653"
3343027,97815933314741,3343027,"97815933314741"
3343027,97815933333622,3343027,"97815933333622"
3343027,97815933339353,3343027,"97815933339353"
3343027,97815933363565,3343027,"97815933363565"
3343027,97815933363637,3343027,"97815933363637"
3343027,97815933363704,3343027,"97815933363704"
3343027,97815933364316,3343027,"97815933364316"
3343027,97815933366228,3343027,"97815933366228"
3343027,97815933366399,3343027,"97815933366399"
3343027,978159333703210,3343027,"978159333703210"
3343087,860544699,3343087,"0000860544699"
3343087,9780860544692,3343087,"9780860544692"
3343119,860542378,3343119,"0000860542378"
3343119,9780860542377,3343119,"9780860542377"
3343126,521325838,3343126,"0000521325838"
3343126,9780521325837,3343126,"9780521325837"
3343198,860541835,3343198,"0000860541835"
3343198,9780860541837,3343198,"9780860541837"
3343233,860540634,3343233,"0000860540634"
3343233,9780860540632,3343233,"9780860540632"
3343241,860546039,3343241,"0000860546039"
3343241,9780860546030,3343241,"9780860546030"
3343403,2200215304,3343403,"0002200215304"
3343403,9782200215309,3343403,"9782200215309"
3343442,904531716,3343442,"0000904531716"
3343442,9780904531718,3343442,"9780904531718"
3343480,8838348006,3343480,"0008838348006"
3343520,416436900,3343520,"0000416436900"
3343520,9780416436907,3343520,"9780416436907"
3343524,393003221,3343524,"0000393003221"
3343524,9780393003222,3343524,"9780393003222"
3343610,8817173398,3343610,"0008817173398"
3343610,9788817173391,3343610,"9788817173391"
3343614,7501027501,3343614,"0007501027501"
3343614,9787501027507,3343614,"9787501027507"
3343630,"883593088X",3343630,"883593088X"
3343630,9788835930884,3343630,"9788835930884"
3343769,8885020305,3343769,"0008885020305"
3343769,9788885020306,3343769,"9788885020306"
3343838,715606689,3343838,"0000715606689"
3343838,9780715606681,3343838,"9780715606681"
3343848,3774916500,3343848,"0003774916500"
3343848,9783774916500,3343848,"9783774916500"
3343882,8842036951,3343882,"0008842036951"
3343882,9788842036951,3343882,"9788842036951"
3343924,351154221,3343924,"0000351154221"
3343924,9780351154225,3343924,"9780351154225"
3343926,8774520741,3343926,"0008774520741"
3343926,9788774520740,3343926,"9788774520740"
3344124,295990422,3344124,"0000295990422"
3344124,934686173,3344124,"0000934686173"
3344124,9780295990422,3344124,"9780295990422"
3344124,9780934686174,3344124,"9780934686174"
3352679,8871400275,3352679,"0008871400275"
3352679,9788871400273,3352679,"9788871400273"
3352701,8889854502,3352701,"0008889854502"
3352701,9788889854501,3352701,"9788889854501"
3352716,801836921,3352716,"0000801836921"
3352716,9780801836923,3352716,"9780801836923"
3352829,906200016,3352829,"0000906200016"
3352829,9780906200018,3352829,"9780906200018"
3352874,860540448,3352874,"0000860540448"
3352874,9780860540441,3352874,"9780860540441"
3352996,709944217,3352996,"0000709944217"
3352996,9780709944218,3352996,"9780709944218"
3353014,9061863864,3353014,"0009061863864"
3353014,9789061863861,3353014,"9789061863861"
3353030,8842025348,3353030,"0008842025348"
3353030,9788842025344,3353030,"9788842025344"
3353049,2271062608,3353049,"0002271062608"
3353049,9782271062604,3353049,"9782271062604"
3353081,2707112453,3353081,"0002707112453"
3353081,9782707112453,3353081,"9782707112453"
3353085,713446099,3353085,"0000713446099"
3353085,9780713446098,3353085,"9780713446098"
3353122,2707301353,3353122,"0002707301353"
3353122,9782707301352,3353122,"9782707301352"
3353142,8870629767,3353142,"0008870629767"
3353142,9788870629767,3353142,"9788870629767"
3353151,8842029009,3353151,"0008842029009"
3353151,9788842029007,3353151,"9788842029007"
3353156,2251338012,3353156,"0002251338012"
3353156,9782251338019,3353156,"9782251338019"
3353171,8870626415,3353171,"0008870626415"
3353171,9788870626414,3353171,"9788870626414"
3353420,2110808381,3353420,"0002110808381"
3353420,9782110808387,3353420,"9782110808387"
3353427,715363395,3353427,"0000715363395"
3353427,9780715363393,3353427,"9780715363393"
3353435,2903442274,3353435,"0002903442274"
3353435,9782903442279,3353435,"9782903442279"
3353444,852244959,3353444,"0000852244959"
3353444,"085224648X",3353444,"085224648X"
3353444,9780852244951,3353444,"9780852244951"
3353444,9780852246481,3353444,"9780852246481"
3353465,713436514,3353465,"0000713436514"
3353465,9780713436518,3353465,"9780713436518"
3353579,8843000233,3353579,"0008843000233"
3353579,9788843000234,3353579,"9788843000234"
3353583,"884300560X",3353583,"884300560X"
3353583,9788843005604,3353583,"9788843005604"
3353996,3525543611,3353996,"0003525543611"
3353996,3727816678,3353996,"0003727816678"
3353996,9783525543610,3353996,"9783525543610"
3353996,97835255440062,3353996,"97835255440062"
3353996,9783727816673,3353996,"9783727816673"
3353996,97837278177552,3353996,"97837278177552"
3354015,2010143604,3354015,"0002010143604"
3354015,9782010143601,3354015,"9782010143601"
3354017,2707108006,3354017,"0002707108006"
3354017,9782707108005,3354017,"9782707108005"
3354020,8887000034,3354020,"0008887000034"
3354027,2908123088,3354027,"0002908123088"
3354030,520262077,3354030,"0000520262077"
3354030,9780520262072,3354030,"9780520262072"
3354037,2906160105,3354037,"0002906160105"
3354037,9782906160101,3354037,"9782906160101"
3354045,709903510,3354045,"0000709903510"
3354045,9780709903512,3354045,"9780709903512"
3354082,500400458,3354082,"0000500400458"
3354082,9780500400456,3354082,"9780500400456"
3354129,116701609,3354129,"0000116701609"
3354157,713455187,3354157,"0000713455187"
3354157,9780713455182,3354157,"9780713455182"
3354165,351174044,3354165,"0000351174044"
3354165,9780351174049,3354165,"9780351174049"
3354330,2226060839,3354330,"0002226060839"
3354330,9782226060839,3354330,"9782226060839"
3354344,"225132870X",3354344,"225132870X"
3354344,9782251328706,3354344,"9782251328706"
3354351,713473207,3354351,"0000713473207"
3354351,9780713473209,3354351,"9780713473209"
3354439,2877721647,3354439,"0002877721647"
3354439,9782877721646,3354439,"9782877721646"
3354446,2908912236,3354446,"0002908912236"
3354446,9782908912234,3354446,"9782908912234"
3354468,20102121771,3354468,"0020102121771"
3354468,20102138822,3354468,"0020102138822"
3354468,97820102121781,3354468,"97820102121781"
3354468,97820102138852,3354468,"97820102138852"
3354509,715352792,3354509,"0000715352792"
3354509,9780715352793,3354509,"9780715352793"
3354520,"271183851X",3354520,"271183851X"
3354520,9782711838516,3354520,"9782711838516"
3354521,2705302611,3354521,"0002705302611"
3354521,9782705302610,3354521,"9782705302610"
3354538,2877720500,3354538,"0002877720500"
3354538,9782877720502,3354538,"9782877720502"
3354547,198140835,3354547,"0000198140835"
3354547,9780198140832,3354547,"9780198140832"
3354574,2020047128,3354574,"0002020047128"
3354574,9782020047128,3354574,"9782020047128"
3354629,6861725,3354629,"0000006861725"
3354629,9780006861720,3354629,"9780006861720"
3354668,2222015898,3354668,"0002222015898"
3354668,9782222015895,3354668,"9782222015895"
3354672,860545229,3354672,"0000860545229"
3354672,9780860545224,3354672,"9780860545224"
3354674,2707319007,3354674,"0002707319007"
3354722,2903442134,3354722,"0002903442134"
3354722,9782903442132,3354722,"9782903442132"
3354725,860541983,3354725,"0000860541983"
3354725,9780860541981,3354725,"9780860541981"
3355363,1852640170,3355363,"0001852640170"
3355363,9781852640170,3355363,"9781852640170"
3355423,860541789,3355423,"0000860541789"
3355423,9780860541783,3355423,"9780860541783"
3356153,860541029,3356153,"0000860541029"
3356153,9780860541028,3356153,"9780860541028"
3356170,856132799,3356170,"0000856132799"
3356170,9780856132797,3356170,"9780856132797"
3356171,860541193,3356171,"0000860541193"
3356171,9780860541196,3356171,"9780860541196"
3356208,195635876,3356208,"0000195635876"
3356208,9780195635874,3356208,"9780195635874"
3356214,236401475,3356214,"0000236401475"
3356214,9780236401475,3356214,"9780236401475"
3356222,88420505711,3356222,"0088420505711"
3356222,8842053260,3356222,"0008842053260"
3356222,8842056669,3356222,"0008842056669"
3356222,8842059439,3356222,"0008842059439"
3356222,8842062170,3356222,"0008842062170"
3356222,8842065099,3356222,"0008842065099"
3356222,97888420505751,3356222,"97888420505751"
3356222,9788842053262,3356222,"9788842053262"
3356222,9788842056669,3356222,"9788842056669"
3356222,9788842059431,3356222,"9788842059431"
3356222,9788842062172,3356222,"9788842062172"
3356222,9788842065098,3356222,"9788842065098"
3356278,"287741082X",3356278,"287741082X"
3356278,9782877410823,3356278,"9782877410823"
3356296,2235022510,3356296,"0002235022510"
3356296,9782235022514,3356296,"9782235022514"
3356333,8173041946,3356333,"0008173041946"
3356333,9788173041945,3356333,"9788173041945"
3356384,8842035475,3356384,"0008842035475"
3356384,9788842035473,3356384,"9788842035473"
3356399,701120606,3356399,"0000701120606"
3356399,9780701120603,3356399,"9780701120603"
3356405,8881031175,3356405,"0008881031175"
3356405,9788881031191,3356405,"9788881031191"
3356422,8172015895,3356422,"0008172015895"
3356422,9788172015893,3356422,"9788172015893"
3356427,2857445130,3356427,"0002857445130"
3356548,2866390199,3356548,"0002866390199"
3356548,9782866390198,3356548,"9782866390198"
3356559,2251603654,3356559,"0002251603654"
3356559,9782251603650,3356559,"9782251603650"
3356593,2906190063,3356593,"0002906190063"
3356593,9782906190061,3356593,"9782906190061"
3356608,586085319,3356608,"0000586085319"
3356608,9780586085318,3356608,"9780586085318"
3356657,"291033113X",3356657,"291033113X"
3356657,9782910331139,3356657,"9782910331139"
3356707,3806203512,3356707,"0003806203512"
3356707,9783806203516,3356707,"9783806203516"
3356729,2735101703,3356729,"0002735101703"
3356729,9782735101702,3356729,"9782735101702"
3356740,2735103749,3356740,"0002735103749"
3356740,9782735103744,3356740,"9782735103744"
3356771,8814006318,3356771,"0008814006318"
3356771,9788814006319,3356771,"9788814006319"
3356827,860540758,3356827,"0000860540758"
3356827,9780860540755,3356827,"9780860540755"
3356883,2950244661,3356883,"0002950244661"
3356883,9782950244666,3356883,"9782950244666"
3356893,2742753397,3356893,"0002742753397"
3356893,9782742753390,3356893,"9782742753390"
3357166,195313984,3357166,"0000195313984"
3357166,9780195313987,3357166,"9780195313987"
3357664,2707102210,3357664,"0002707102210"
3357722,2200370458,3357722,"0002200370458"
3357722,9782200370459,3357722,"9782200370459"
3357735,"069100319X",3357735,"069100319X"
3357735,"069103947X",3357735,"069103947X"
3357817,2707306738,3357817,"0002707306738"
3357817,9782707306739,3357817,"9782707306739"
3358050,8173045526,3358050,"0008173045526"
3358050,9788173045523,3358050,"9788173045523"
3358138,3774910987,3358138,"0003774910987"
3358138,9783774910980,3358138,"9783774910980"
3358171,3774911681,3358171,"0003774911681"
3358171,9783774911680,3358171,"9783774911680"
3358296,8186365826,3358296,"0008186365826"
3358320,3631479042,3358320,"0003631479042"
3358320,9783631479049,3358320,"9783631479049"
3358544,2251333088,3358544,"0002251333088"
3358544,9782251333083,3358544,"9782251333083"
3358681,"184217407X",3358681,"184217407X"
3358681,9781842174074,3358681,"9781842174074"
3358718,2082111229,3358718,"0002082111229"
3358718,9782082111225,3358718,"9782082111225"
3358919,3930843757,3358919,"0003930843757"
3359088,9789738726468,3359088,"9789738726468"
3359100,2221057643,3359100,"0002221057643"
3359679,2200216300,3359679,"0002200216300"
3359679,9782200216306,3359679,"9782200216306"
3359756,3447055634,3359756,"0003447055634"
3359756,3930843846,3359756,"0003930843846"
3359756,9783447055635,3359756,"9783447055635"
3359756,9783930843848,3359756,"9783930843848"
3359757,"750101437X",3359757,"750101437X"
3359757,9787501014378,3359757,"9787501014378"
3359763,"703007002X",3359763,"703007002X"
3359763,9787030070029,3359763,"9787030070029"
3359765,7501017581,3359765,"0007501017581"
3359765,9787501017584,3359765,"9787501017584"
3359768,7501016674,3359768,"0007501016674"
3359768,9787501016679,3359768,"9787501016679"
3359771,7501016666,3359771,"0007501016666"
3359771,9787501016662,3359771,"9787501016662"
3359772,709154011,3359772,"0000709154011"
3359772,9780709154013,3359772,"9780709154013"
3359777,7532721450,3359777,"0007532721450"
3359777,9787532721450,3359777,"9787532721450"
3359779,7805472238,3359779,"0007805472238"
3359779,9787805472232,3359779,"9787805472232"
3359785,3930843943,3359785,"0003930843943"
3359785,9783930843947,3359785,"9783930843947"
3359800,3930843994,3359800,"0003930843994"
3359800,9783930843992,3359800,"9783930843992"
3359820,416797105,3359820,"0000416797105"
3359820,416857108,3359820,"0000416857108"
3359820,9780416797107,3359820,"9780416797107"
3359820,9780416857108,3359820,"9780416857108"
3359836,3447056789,3359836,"0003447056789"
3359836,9783447056786,3359836,"9783447056786"
3359848,2082111520,3359848,"0002082111520"
3359852,3447061812,3359852,"0003447061812"
3359852,9783447061810,3359852,"9783447061810"
3359867,8842029033,3359867,"0008842029033"
3359884,3150099668,3359884,"0003150099668"
3359975,8817336165,3359975,"0008817336165"
3359975,9788817336161,3359975,"9788817336161"
3360197,901324183,3360197,"0000901324183"
3360197,9780901324184,3360197,"9780901324184"
3360198,582482666,3360198,"0000582482666"
3360198,9780582482661,3360198,"9780582482661"
3360296,43410308,3360296,"0000043410308"
3360296,9780043410301,3360296,"9780043410301"
3360310,7501026254,3360310,"0007501026254"
3360310,9787501026258,3360310,"9787501026258"
3360311,2903189943,3360311,"0002903189943"
3360311,9782903189945,3360311,"9782903189945"
3360472,7501009309,3360472,"0007501009309"
3360472,9787501009305,3360472,"9787501009305"
3362370,61374903,3362370,"0000061374903"
3362370,9780061374906,3362370,"9780061374906"
3362414,674990803,3362414,"0000674990803"
3362414,9780674990807,3362414,"9780674990807"
3362431,"067499020X",3362431,"067499020X"
3362431,9780674990203,3362431,"9780674990203"
3362971,3447057491,3362971,"0003447057491"
3362971,9783447057493,3362971,"9783447057493"
3363268,2877720985,3363268,"0002877720985"
3363268,9782877720984,3363268,"9782877720984"
3363893,192807285,3363893,"0000192807285"
3363893,9780192807281,3363893,"9780192807281"
3364075,8886767188,3364075,"0008886767188"
3364075,8886767196,3364075,"0008886767196"
3364075,9788886767187,3364075,"9788886767187"
3364075,9788886767194,3364075,"9788886767194"
3364357,2910023036,3364357,"0002910023036"
3364357,9782910023034,3364357,"9782910023034"
3364577,3445022313,3364577,"0003445022313"
3364577,9783445022318,3364577,"9783445022318"
3364628,1934309117,3364628,"0001934309117"
3364628,9781934309117,3364628,"9781934309117"
3365095,140444068,3365095,"0000140444068"
3365095,9780140444063,3365095,"9780140444063"
3365120,140254226,3365120,"0000140254226"
3365120,9780140254228,3365120,"9780140254228"
3365145,752429132,3365145,"0000752429132"
3365145,9780752429137,3365145,"9780752429137"
3365443,752441132,3365443,"0000752441132"
3365443,9780752441139,3365443,"9780752441139"
3365447,859766551,3365447,"0000859766551"
3365447,9780859766555,3365447,"9780859766555"
3365643,198264089,3365643,"0000198264089"
3365643,9780198264088,3365643,"9780198264088"
3365822,9025606431,3365822,"0009025606431"
3365822,9789025606435,3365822,"9789025606435"
3365839,905205839,3365839,"0000905205839"
3365839,9780905205830,3365839,"9780905205830"
3365864,2913322875,3365864,"0002913322875"
3365864,9782913322875,3365864,"9782913322875"
3365866,520052595,3365866,"0000520052595"
3365866,9780520052598,3365866,"9780520052598"
3365873,521648297,3365873,"0000521648297"
3365873,9780521648295,3365873,"9780521648295"
3365896,"050056003X",3365896,"050056003X"
3365896,500570035,3365896,"0000500570035"
3365896,9780500560037,3365896,"9780500560037"
3365896,9780500570036,3365896,"9780500570036"
3365909,521789990,3365909,"0000521789990"
3365909,9780521789998,3365909,"9780521789998"
3365929,520083261,3365929,"0000520083261"
3365929,9780520083264,3365929,"9780520083264"
3365956,571116868,3365956,"0000571116868"
3365956,9780571116867,3365956,"9780571116867"
3365977,9051839987,3365977,"0009051839987"
3365977,9789051839982,3365977,"9789051839982"
3365994,1873448074,3365994,"0001873448074"
3365994,9781873448076,3365994,"9781873448076"
3366051,"071000432X",3366051,"071000432X"
3366051,9780710004321,3366051,"9780710004321"
3366163,2907279130,3366163,"0002907279130"
3366163,9782907279130,3366163,"9782907279130"
3366176,713432381,3366176,"0000713432381"
3366176,9780713432381,3366176,"9780713432381"
3366221,709922612,3366221,"0000709922612"
3366221,9780709922612,3366221,"9780709922612"
3366229,"023617620X",3366229,"023617620X"
3366229,9780236176205,3366229,"9780236176205"
3366244,96079050321,3366244,"0096079050321"
3366244,9607905040,3366244,"0009607905040"
3366244,97896079050311,3366244,"97896079050311"
3366244,9789607905048,3366244,"9789607905048"
3366248,631131426,3366248,"0000631131426"
3366248,9780631131427,3366248,"9780631131427"
3366308,8824311784,3366308,"0008824311784"
3366308,9788824311786,3366308,"9788824311786"
3366312,"887228273X",3366312,"887228273X"
3366312,9788872282731,3366312,"9788872282731"
3366336,3925046011,3366336,"0003925046011"
3366336,9783925046018,3366336,"9783925046018"
3366429,281008027,3366429,"0000281008027"
3366429,9780281008025,3366429,"9780281008025"
3366452,3934040012,3366452,"0003934040012"
3366452,9783934040014,3366452,"9783934040014"
3366479,9634722520,3366479,"0009634722520"
3366479,9789634722526,3366479,"9789634722526"
3366553,2870311168,3366553,"0002870311168"
3366553,9782870311165,3366553,"9782870311165"
3366622,8824308295,3366622,"0008824308295"
3366622,9788824308298,3366622,"9788824308298"
3366809,713457422,3366809,"0000713457422"
3366809,9780713457421,3366809,"9780713457421"
3366812,"071412043X",3366812,"071412043X"
3366812,9780714120430,3366812,"9780714120430"
3366946,2904110313,3366946,"0002904110313"
3366946,9782904110313,3366946,"9782904110313"
3367239,"071347047X",3367239,"071347047X"
3367239,9780713470475,3367239,"9780713470475"
3367242,29096684601,3367242,"0029096684601"
3367242,29096684792,3367242,"0029096684792"
3367242,29096684873,3367242,"0029096684873"
3367242,29096684954,3367242,"0029096684954"
3367242,29096685175,3367242,"0029096685175"
3367242,97829096684681,3367242,"97829096684681"
3367242,97829096684752,3367242,"97829096684752"
3367242,97829096684823,3367242,"97829096684823"
3367242,97829096684994,3367242,"97829096684994"
3367242,97829096685125,3367242,"97829096685125"
3367242,97829096686596,3367242,"97829096686596"
3367283,701207264,3367283,"0000701207264"
3367283,9780701207267,3367283,"9780701207267"
3367320,631179003,3367320,"0000631179003"
3367320,9780631179009,3367320,"9780631179009"
3367543,1856287076,3367543,"0001856287076"
3367543,9781856287074,3367543,"9781856287074"
3367720,8822142500,3367720,"0008822142500"
3367720,9788822142504,3367720,"9788822142504"
3367890,3533027600,3367890,"0003533027600"
3367890,9783533027607,3367890,"9783533027607"
3367972,2010107756,3367972,"0002010107756"
3367987,691028648,3367987,"0000691028648"
3367987,691094438,3367987,"0000691094438"
3368049,8474770890,3368049,"0008474770890"
3368049,9788474770896,3368049,"9788474770896"
3368089,8879895710,3368089,"0008879895710"
3368089,9788879895712,3368089,"9788879895712"
3368151,9602142413,3368151,"0009602142413"
3368185,713454873,3368185,"0000713454873"
3368185,9780713454871,3368185,"9780713454871"
3368231,8843039903,3368231,"0008843039903"
3368231,9788843039906,3368231,"9788843039906"
3368562,2905294000,3368562,"0002905294000"
3368562,9782905294005,3368562,"9782905294005"
3368832,8833904296,3368832,"0008833904296"
3368832,9788833904290,3368832,"9788833904290"
3368868,8473392744,3368868,"0008473392744"
3368868,9788473392747,3368868,"9788473392747"
3369038,1407306545,3369038,"0001407306545"
3369038,9781407306544,3369038,"9781407306544"
3369334,8843566091,3369334,"0008843566091"
3369334,9788843566099,3369334,"9788843566099"
3369338,701126434,3369338,"0000701126434"
3369338,9780701126438,3369338,"9780701126438"
3370352,701124636,3370352,"0000701124636"
3370352,9780701124632,3370352,"9780701124632"
3370354,8846724933,3370354,"0008846724933"
3370354,9788846724939,3370354,"9788846724939"
3370358,876761449,3370358,"0000876761449"
3370358,9780876761441,3370358,"9780876761441"
3370507,8817336270,3370507,"0008817336270"
3370561,701206632,3370561,"0000701206632"
3370561,9780701206635,3370561,"9780701206635"
3370827,2213028389,3370827,"0002213028389"
3370827,9782213028385,3370827,"9782213028385"
3370886,706400593,3370886,"0000706400593"
3370886,9780706400595,3370886,"9780706400595"
3371014,1861974078,3371014,"0001861974078"
3371014,9781861974075,3371014,"9781861974075"
3371203,192805800,3371203,"0000192805800"
3371203,9780192805805,3371203,"9780192805805"
3371288,906090415,3371288,"0000906090415"
3371288,9780906090411,3371288,"9780906090411"
3371295,2855880068,3371295,"0002855880068"
